-9.9651,-9.9874,-10.042,-10.122,-10.224,-10.34,-10.464,-10.594,-10.725,-10.855,-10.981,-11.103,-11.22,-11.33,-11.433,-11.528,-11.614,-11.693,-11.762,-11.823,-11.875,-11.917,-11.95,-11.974,-11.988,-11.993,-11.993,-11.991,-11.987,-11.979,-11.968,-11.953,-11.936,-11.916,-11.892,-11.865,-11.835,-11.802,-11.766,-11.726,-11.684,-11.638,-11.59,-11.538,-11.483,-11.426,-11.365,-11.301,-11.234,-11.164,-11.091,-11.015,-10.937,-10.855,-10.77,-10.683,-10.593,-10.5,-10.404,-10.305,-10.204,-10.1,-9.9927,-9.8832,-9.7711,-9.6564,-9.5391,-9.4194,-9.2971,-9.1725,-9.0454,-8.916,-8.7843,-8.6503,-8.5141,-8.3757,-8.2352,-8.1791,-8.1846,-8.1947,-8.2105,-8.2316,-8.2583,-8.2908,-8.3299,-8.3759,-8.4296,-8.4912,-8.5611,-8.6394,-8.6818,-8.6818,-8.7725,-8.8711,-8.9769,-9.0892,-9.207,-9.3294,-9.4555,-9.5842,-9.7147,-9.8459,-9.9772,-10.108,-10.237,-10.364,-10.488,-10.61,-10.727,-10.841,-10.951,-11.056,-11.157,-11.252,-11.342,-11.427,-11.506,-11.58,-11.648,-11.71,-11.766,-11.816,-11.86,-11.898,-11.929,-11.954,-11.973,-11.986,-11.992,-11.993
-6.9165,-6.8854,-6.8031,-6.6749,-6.5069,-6.3053,-6.0758,-5.8227,-5.5495,-5.259,-4.9534,-4.6344,-4.3036,-3.9622,-3.6115,-3.2526,-2.8868,-2.5155,-2.1403,-1.7633,-1.3875,-1.0173,-0.6606,-0.33369,-0.074935,7.2587e-06,7.2587e-06,-0.025887,-0.10801,-0.23053,-0.37734,-0.53871,-0.70897,-0.88477,-1.0641,-1.2456,-1.4285,-1.6121,-1.7961,-1.9803,-2.1643,-2.348,-2.5314,-2.7143,-2.8966,-3.0783,-3.2593,-3.4396,-3.6192,-3.798,-3.976,-4.1531,-4.3294,-4.5047,-4.6791,-4.8525,-5.0249,-5.1962,-5.3664,-5.5355,-5.7035,-5.8701,-6.0355,-6.1996,-6.3623,-6.5236,-6.6834,-6.8417,-6.9984,-7.1534,-7.3067,-7.4583,-7.6081,-7.7561,-7.9021,-8.0462,-8.1882,-8.1564,-8.1564,-8.1485,-8.1321,-8.1078,-8.0758,-8.0364,-7.9895,-7.9352,-7.8735,-7.8045,-7.7281,-7.6443,-7.5997,-7.5997,-7.5049,-7.4029,-7.2935,-7.1768,-7.0528,-6.9216,-6.7831,-6.6373,-6.4844,-6.3242,-6.157,-5.9825,-5.801,-5.6124,-5.4168,-5.2143,-5.0048,-4.7885,-4.5655,-4.3358,-4.0995,-3.8569,-3.6079,-3.3529,-3.0921,-2.8258,-2.5544,-2.2783,-1.9983,-1.7153,-1.4306,-1.1462,-0.86536,-0.59347,-0.341,-0.12964,-0.0097088,7.2587e-06
-1.0729,-1.0715,-1.0642,-1.051,-1.0319,-1.0072,-0.97683,-0.94095,-0.89976,-0.85345,-0.80231,-0.74668,-0.68698,-0.62374,-0.5576,-0.48937,-0.42001,-0.3507,-0.28282,-0.21799,-0.15805,-0.10499,-0.060879,-0.027672,-0.0070099,7.2587e-06,7.2587e-06,-0.0056073,-0.022285,-0.049549,-0.086661,-0.13269,-0.1866,-0.24731,-0.31376,-0.38493,-0.45989,-0.53781,-0.61793,-0.69959,-0.78222,-0.86532,-0.94844,-1.0312,-1.1133,-1.1945,-1.2744,-1.3529,-1.4297,-1.5048,-1.578,-1.649,-1.7179,-1.7845,-1.8488,-1.9105,-1.9698,-2.0265,-2.0805,-2.1318,-2.1803,-2.2261,-2.269,-2.3091,-2.3462,-2.3805,-2.4118,-2.4402,-2.4655,-2.4879,-2.5072,-2.5235,-2.5368,-2.547,-2.5542,-2.5583,-2.5593,-2.5334,-2.5329,-2.5693,-2.6695,-2.7897,-2.9219,-3.0589,-3.195,-3.3256,-3.4471,-3.5566,-3.6521,-3.7319,-3.7657,-3.7657,-3.8205,-3.858,-3.8784,-3.8818,-3.8689,-3.8403,-3.7967,-3.7391,-3.6683,-3.585,-3.4902,-3.3847,-3.2691,-3.1443,-3.0109,-2.8697,-2.7214,-2.5667,-2.4064,-2.2413,-2.0721,-1.9,-1.7258,-1.5508,-1.3763,-1.2038,-1.0349,-0.87137,-0.71535,-0.56896,-0.43445,-0.31409,-0.21002,-0.12417,-0.058073,-0.012291,-0.00035354,7.2587e-06
-1.0729,-1.0715,-1.0642,-1.051,-1.0319,-1.0072,-0.97683,-0.94095,-0.89976,-0.85345,-0.80231,-0.74668,-0.68698,-0.62374,-0.5576,-0.48937,-0.42001,-0.3507,-0.28282,-0.21799,-0.15805,-0.10499,-0.060879,-0.027672,-0.0070099,0.03307,0.03307,0.022061,0.0017323,-0.02681,-0.064628,-0.11121,-0.16563,-0.22683,-0.29375,-0.36539,-0.4408,-0.51916,-0.59969,-0.68176,-0.76477,-0.84822,-0.93169,-1.0148,-1.0972,-1.1786,-1.2588,-1.3376,-1.4147,-1.49,-1.5634,-1.6346,-1.7037,-1.7705,-1.8349,-1.8969,-1.9563,-2.0131,-2.0673,-2.1187,-2.1674,-2.2133,-2.2564,-2.2966,-2.3338,-2.3682,-2.3996,-2.4281,-2.4535,-2.476,-2.4954,-2.5118,-2.5252,-2.5355,-2.5427,-2.5469,-2.548,-2.4612,-2.4975,-2.5271,-2.516,-2.4995,-2.4779,-2.4511,-2.4192,-2.3823,-2.3405,-2.294,-2.2429,-2.1873,-2.158,-2.158,-2.0961,-2.0302,-1.9606,-1.8876,-1.8113,-1.7322,-1.6505,-1.5667,-1.4812,-1.3943,-1.3065,-1.2183,-1.1303,-1.0429,-0.95673,-0.87226,-0.79006,-0.71062,-0.63445,-0.56196,-0.49355,-0.42951,-0.3701,-0.31545,-0.26566,-0.22072,-0.18056,-0.14504,-0.11399,-0.087198,-0.064428,-0.045448,-0.030031,-0.01797,-0.0090893,-0.0032492,0.021665,0.03307
0.96893,0.97112,0.98133,0.99953,1.0257,1.0597,1.1016,1.1511,1.2081,1.2723,1.3433,1.4206,1.5035,1.5908,1.6809,1.7713,1.8583,1.9359,1.9947,2.0205,1.9941,1.8988,1.7342,1.5267,1.3314,1.2432,1.2432,1.2747,1.3612,1.4861,1.635,1.7982,1.97,2.1466,2.3253,2.5041,2.681,2.7893,2.6946,2.5991,2.504,2.4099,2.3171,2.2262,2.1374,2.0509,1.967,1.886,1.8079,1.7329,1.6612,1.5929,1.528,1.4667,1.409,1.355,1.3049,1.2586,1.2162,1.1778,1.1434,1.113,1.0868,1.0648,1.047,1.0334,1.0241,1.0192,1.0186,1.0224,1.0307,1.0434,1.0606,1.0824,1.1087,1.1395,1.1741,1.2181,1.2199,1.2274,1.2409,1.2603,1.2857,1.3169,1.3539,1.3966,1.4449,1.4986,1.5575,1.6214,1.6551,1.6551,1.7261,1.8013,1.8804,1.963,2.0486,2.1364,2.2257,2.3157,2.4052,2.4931,2.5779,2.6581,2.7318,2.7973,2.8528,2.8967,2.9277,2.9453,2.9493,2.9405,2.9197,2.8884,2.8479,2.7992,2.7433,2.6803,2.6099,2.531,2.4414,2.3381,2.2175,2.0763,1.9133,1.732,1.5435,1.3712,1.2591,1.2432
4.2292,4.2307,4.2387,4.2528,4.2722,4.2959,4.3222,4.3493,4.3747,4.3954,4.4079,4.4085,4.3936,4.3605,4.3082,4.2375,4.1512,4.0539,3.9509,3.8477,3.7497,3.6369,3.5443,3.504,3.4917,3.4871,3.4871,3.4799,3.4562,3.4178,3.3663,3.3035,3.2315,3.1519,3.0666,2.9771,2.8847,2.8554,3.0225,3.1819,3.3298,3.4627,3.5762,3.6656,3.7267,3.7568,3.7555,3.7251,3.6696,3.5939,3.5029,3.4008,3.2912,3.1768,3.0597,2.9415,2.8235,2.7067,2.5919,2.4796,2.3704,2.2645,2.1623,2.064,1.9698,1.8799,1.7943,1.7131,1.6365,1.5645,1.4971,1.4343,1.3761,1.3227,1.2739,1.2298,1.1912,1.2713,1.323,1.436,1.6034,1.8171,2.0693,2.3534,2.6641,2.9972,3.3492,3.7176,4.0997,4.4934,4.6937,4.6937,5.0986,5.5037,5.8937,6.2238,6.3853,6.3363,6.1877,6.0082,5.8206,5.6329,5.4487,5.2696,5.0967,4.9306,4.7716,4.6202,4.4766,4.341,4.2137,4.095,3.9851,3.8842,3.7927,3.7109,3.6392,3.5778,3.5271,3.4873,3.4585,3.4404,3.4326,3.4337,3.442,3.4549,3.469,3.481,3.4876,3.4871
4.2292,4.2307,4.2387,4.2528,4.2722,4.2959,4.3222,4.3493,4.3747,4.3954,4.4079,4.4085,4.3936,4.3605,4.3082,4.2375,4.1512,4.0539,3.9509,3.8477,3.7497,3.6618,3.5884,3.5331,3.4988,3.4871,3.4871,3.4951,3.5191,3.5586,3.6127,3.6806,3.7612,3.8534,3.9561,4.0684,4.1892,4.3176,4.4529,4.5945,4.7416,4.8938,5.0506,5.2116,5.3763,5.5446,5.7161,5.8905,6.0677,6.2474,6.4295,6.6138,6.8002,6.9886,7.1788,7.3708,7.5645,7.7598,7.9567,8.1551,8.355,8.5563,8.7591,8.9633,9.1688,9.3757,9.584,9.7936,10.004,10.216,10.43,10.643,10.858,11.071,11.281,11.479,11.621,11.772,11.537,11.235,10.919,10.6,10.284,9.9726,9.6664,9.3665,9.0735,8.7881,8.5109,8.2431,8.1133,8.1133,7.8637,7.6325,7.4344,7.3137,7.3204,7.0906,6.8676,6.6514,6.4421,6.2398,6.0445,5.8562,5.6749,5.5007,5.3337,5.1738,5.021,4.8754,4.737,4.6058,4.4819,4.3651,4.2556,4.1534,4.0585,3.9708,3.8904,3.8173,3.7514,3.6929,3.6417,3.5978,3.5612,3.5319,3.51,3.4953,3.488,3.4871
7.8605,7.867,7.8867,7.9197,7.9652,8.0225,8.0887,8.1491,8.0248,7.6487,7.2507,6.8547,6.4637,6.079,5.7015,5.3326,4.9749,4.6326,4.3135,4.03,3.7992,3.6618,3.5884,3.5331,3.4988,3.4898,3.4898,3.4971,3.5211,3.5608,3.6152,3.6835,3.7646,3.8572,3.9605,4.0732,4.1945,4.3234,4.4592,4.6012,4.7488,4.9014,5.0586,5.22,5.3851,5.5538,5.7256,5.9004,6.0779,6.258,6.4404,6.625,6.8118,7.0004,7.191,7.3833,7.5773,7.7729,7.9701,8.1688,8.369,8.5706,8.7737,8.9781,9.184,9.3912,9.5997,9.8096,10.021,10.233,10.447,10.661,10.876,11.09,11.301,11.501,11.647,11.78,11.607,11.399,11.168,10.926,10.631,10.333,10.04,9.7526,9.4722,9.1985,8.9319,8.6727,8.546,8.546,8.2986,8.05,7.8002,7.557,7.3753,7.192,7.0003,6.8196,6.6509,6.4951,6.3531,6.2259,6.1147,6.0204,5.9436,5.8846,5.8426,5.8158,5.8009,5.7927,5.7842,5.7659,5.7266,5.6543,5.5397,5.3795,5.179,4.9494,4.705,4.4598,4.2267,4.0167,3.8384,3.6967,3.5927,3.5252,3.4925,3.4898
11.137,10.964,10.617,10.211,9.787,9.3607,8.9395,8.54,8.3413,8.3988,8.1653,7.9665,7.8061,7.6867,7.6092,7.5724,7.5729,7.6055,7.6636,7.74,7.4491,7.184,6.9624,6.7947,6.6897,6.654,6.654,6.6659,6.7014,6.7594,6.8383,6.9364,7.0515,7.182,7.326,7.3184,7.1726,7.0271,6.8852,6.7508,6.6278,6.521,6.4355,6.3764,6.3485,6.355,6.3966,6.4715,6.5757,6.7045,6.8533,7.0179,7.1949,7.3817,7.5761,7.7766,7.9819,8.1911,8.4034,8.6183,8.8352,9.0539,9.2741,9.4954,9.7178,9.9411,10.165,10.39,10.616,10.842,11.069,11.297,11.525,11.754,11.983,12.191,12.051,12.065,11.855,11.551,11.242,10.935,10.678,10.41,10.117,9.824,9.5354,9.252,8.9743,8.7025,8.5688,8.5688,8.3062,8.0593,7.8287,7.607,7.3981,7.6707,7.6234,7.4744,7.3359,7.2084,7.0924,6.9882,6.8965,6.8176,6.7519,6.7001,6.6623,6.639,6.6304,6.6368,6.6581,6.6943,6.7451,6.8102,6.8889,6.9803,7.0833,7.1963,7.3173,7.444,7.5311,7.3045,7.1038,6.9338,6.8001,6.7074,6.66,6.654
11.281,11.039,10.691,10.323,9.9582,9.6058,9.2701,8.9549,8.6633,8.3988,8.1653,7.9665,7.8061,7.6867,7.6092,7.5724,7.5729,7.6055,7.6636,7.74,7.8269,7.9161,7.9989,8.0664,8.1108,8.1263,8.1263,8.1141,8.0777,8.0185,7.9382,7.8394,7.7249,7.5978,7.4612,7.4822,7.6491,7.8257,8.0112,8.2046,8.4054,8.5425,8.5999,8.6609,8.7256,8.7941,8.8662,8.942,9.0215,9.1047,9.1916,9.2822,9.3765,9.4745,9.5762,9.6815,9.7906,9.9033,10.02,10.14,10.264,10.391,10.522,10.657,10.796,10.938,11.084,11.234,11.387,11.544,11.704,11.869,12.037,12.208,12.376,12.2,12.061,12.115,11.895,11.626,11.33,11.027,10.726,10.445,10.195,9.9519,9.7136,9.4806,9.2533,9.0324,8.9244,8.9244,8.7139,8.5108,8.3158,8.129,7.9511,7.7824,8.0779,8.5312,9.0069,9.4953,9.9901,10.484,10.959,11.37,11.393,11.103,10.771,10.407,10.027,9.6486,9.2844,8.9467,8.6475,8.398,8.2067,8.0757,7.9992,7.966,7.9631,7.7787,7.5731,7.7008,7.8222,7.9315,8.0222,8.0876,8.122,8.1263
11.281,11.039,10.691,10.323,9.9582,9.6058,9.2701,8.9549,8.6633,8.4097,8.5125,8.622,8.727,8.8115,8.8476,8.7945,8.6261,8.3649,8.0589,7.7459,7.8269,7.9161,7.9989,8.0664,8.1108,8.1263,8.1263,8.1282,8.1337,8.143,8.1559,8.1726,8.1929,8.217,8.2447,8.2762,8.3113,8.3502,8.3927,8.439,8.4889,8.6131,8.8271,9.0471,9.2728,9.5039,9.7402,9.9813,10.227,10.478,10.732,10.991,11.254,11.52,11.79,12.063,12.339,12.616,12.895,13.173,13.45,13.72,13.978,14.21,14.393,14.384,14.17,13.949,13.725,13.499,13.273,13.048,12.825,12.605,12.398,12.219,12.438,12.602,12.845,13.145,13.459,13.778,14.097,14.414,14.723,15.001,15.249,15.392,15.252,15.014,14.887,14.887,14.629,14.372,14.12,13.874,13.633,13.398,13.17,12.947,12.729,12.515,12.304,12.093,11.876,11.647,11.591,11.552,11.38,11.156,10.907,10.643,10.368,10.083,9.7919,9.4962,9.1985,8.9015,8.6079,8.3207,8.0432,7.979,8.0047,8.0338,8.0619,8.0864,8.1057,8.1189,8.1255,8.1263
12.301,12.555,12.945,13.383,13.847,14.329,14.823,14.491,13.887,13.291,12.716,12.169,11.659,11.205,10.834,10.589,10.499,10.544,10.676,10.862,11.082,11.32,11.567,11.802,11.992,12.049,12.049,12.041,12.013,11.974,11.932,11.895,11.867,11.849,11.843,11.848,11.864,11.89,11.926,11.972,12.027,12.09,12.162,12.241,12.329,12.424,12.526,12.636,12.753,12.878,13.01,13.149,13.295,13.448,13.609,13.777,13.952,14.135,14.324,14.521,14.726,14.937,14.92,14.77,14.587,14.401,14.191,13.971,13.747,13.521,13.294,13.068,12.844,12.623,12.408,12.563,12.473,12.667,12.913,13.22,13.547,13.884,14.202,14.486,14.749,15.019,15.277,15.494,15.736,15.905,15.819,15.819,15.598,15.35,15.094,14.838,14.582,14.33,14.081,13.835,13.595,13.359,13.131,12.915,12.725,12.606,12.585,12.237,11.954,11.73,11.551,11.406,11.287,11.191,11.115,11.059,11.023,11.007,11.013,11.042,11.093,11.169,11.268,11.388,11.527,11.678,11.831,11.966,12.044,12.049
12.301,12.555,12.945,13.383,13.847,14.329,14.823,15.327,15.828,16.287,16.48,16.197,15.78,15.347,14.922,14.51,14.117,13.745,13.397,13.076,12.788,12.538,12.332,12.178,12.082,12.049,12.049,12.052,12.061,12.076,12.097,12.124,12.157,12.196,12.241,12.292,12.349,12.412,12.481,12.556,12.637,12.724,12.817,12.917,13.022,13.133,13.25,13.372,13.5,13.634,13.772,13.915,14.063,14.213,14.365,14.517,14.665,14.804,14.925,15.014,15.05,15.019,14.939,14.791,14.611,14.502,14.492,14.391,14.231,14.038,13.828,13.609,13.385,13.157,12.928,12.698,12.746,12.852,13.017,13.287,13.588,13.898,14.225,14.567,14.907,15.235,15.547,15.815,15.961,15.975,16.094,16.094,16.329,16.562,16.793,17.022,17.25,16.986,16.525,16.01,15.48,14.952,14.432,13.927,13.444,12.993,12.683,13.015,13.472,13.939,14.244,14.175,13.954,13.716,13.489,13.279,13.088,12.917,12.764,12.628,12.508,12.405,12.316,12.241,12.179,12.13,12.094,12.07,12.057,12.049
12.526,12.711,13.087,13.54,14.027,14.526,14.921,15.327,15.828,16.287,16.48,16.197,15.78,15.347,14.922,14.51,14.117,13.745,13.397,13.076,12.788,12.538,12.332,12.178,12.082,12.07,12.07,12.07,12.076,12.091,12.111,12.138,12.171,12.21,12.255,12.305,12.362,12.425,12.494,12.569,12.65,12.738,12.831,12.93,13.035,13.146,13.263,13.385,13.513,13.646,13.785,13.928,14.075,14.225,14.377,14.529,14.677,14.816,14.938,15.027,15.065,15.036,15.156,15.381,15.387,15.162,14.941,14.723,14.508,14.297,14.089,13.885,13.685,13.488,13.295,13.105,12.92,13.285,13.428,13.62,13.839,14.077,14.334,14.616,14.922,15.239,15.551,15.856,16.104,16.346,16.474,16.474,16.728,16.966,17.175,17.315,17.284,17.476,17.702,17.926,18.151,18.318,17.911,17.474,17.034,16.604,16.192,15.802,15.447,15.157,15.079,15.416,15.943,16.499,16.068,15.648,15.241,14.846,14.466,14.101,13.755,13.428,13.125,12.848,12.603,12.395,12.23,12.116,12.065,12.07
19.243,18.576,17.877,17.186,16.509,15.854,15.334,15.668,16.205,16.763,17.328,17.72,18.247,18.028,17.56,17.075,16.598,16.132,15.682,15.248,14.833,14.441,14.079,13.762,13.524,13.43,13.43,13.463,13.556,13.7,13.885,14.103,14.345,14.609,14.891,15.189,15.5,15.823,16.157,16.501,16.854,17.216,17.586,17.963,18.347,18.738,19.135,19.538,19.355,19.066,18.782,18.502,18.227,17.957,17.694,17.438,17.193,16.959,16.737,16.521,16.3,16.073,15.843,15.614,15.614,15.853,16.024,16.197,16.434,16.709,17.004,17.312,17.625,17.938,18.237,18.494,18.627,18.672,18.477,18.174,17.854,17.531,17.211,16.897,16.594,16.307,16.058,15.955,16.158,16.453,16.597,16.597,16.878,17.151,17.414,17.67,17.918,18.159,18.395,18.628,18.612,18.374,18.596,18.813,19.019,19.195,19.269,19.099,18.728,18.292,17.84,17.387,16.939,16.521,17.123,17.74,17.405,16.98,16.565,16.16,15.768,15.388,15.023,14.674,14.346,14.044,13.778,13.568,13.446,13.43
19.958,20.624,21.232,20.643,20.065,19.502,18.953,18.424,17.924,17.492,17.355,17.72,18.247,18.818,19.411,20.019,20.642,21.276,21.922,22.579,23.245,23.92,24.599,25.274,25.911,26.094,26.094,25.981,25.722,25.41,25.081,24.746,24.409,24.074,23.739,23.407,23.077,22.75,22.426,22.105,21.786,21.471,21.159,20.85,20.544,20.242,19.942,19.647,19.452,19.16,18.872,18.589,18.312,18.041,17.777,17.524,17.283,17.06,16.864,16.71,16.614,16.515,16.304,16.121,15.992,15.951,16.099,16.352,16.611,16.876,17.146,17.421,17.699,17.978,18.252,18.507,18.7,18.737,18.695,18.696,18.672,18.543,18.295,18.008,17.715,17.429,17.161,16.937,16.829,16.918,17.017,17.017,17.258,17.513,17.763,18.002,18.223,18.411,18.548,18.68,18.858,19.087,19.315,19.543,19.772,20.001,20.185,20.143,20.272,20.361,20.033,19.616,19.174,18.726,18.279,17.838,18.368,19.006,19.653,20.307,20.97,21.639,22.314,22.993,23.676,24.356,25.027,25.665,26.064,26.094
