-8.8422,-8.8483,-8.8628,-8.8854,-8.9152,-8.9513,-8.9928,-9.0385,-9.0874,-9.1383,-9.1903,-9.2425,-9.2941,-9.3442,-9.3924,-9.4379,-9.4804,-9.5194,-9.5546,-9.5856,-9.6123,-9.6343,-9.6517,-9.6641,-9.6716,-9.6741,-9.6741,-9.6733,-9.6708,-9.6666,-9.6608,-9.6533,-9.6442,-9.6334,-9.6211,-9.6071,-9.5916,-9.5746,-9.556,-9.536,-9.5145,-9.4916,-9.4673,-9.4417,-9.4149,-9.3869,-9.3577,-9.3274,-9.2961,-9.2639,-9.2309,-9.1971,-9.1626,-9.1276,-9.0922,-9.0564,-9.0205,-8.9845,-8.9487,-8.9131,-8.878,-8.8434,-8.8097,-8.777,-8.7455,-8.7154,-8.6869,-8.6602,-8.6356,-8.6132,-8.5932,-8.5759,-8.5613,-8.5496,-8.541,-8.5355,-8.5331,-8.4958,-8.4994,-8.5026,-8.5053,-8.5078,-8.5102,-8.5126,-8.5154,-8.5187,-8.5228,-8.5279,-8.5344,-8.5425,-8.5473,-8.5473,-8.5584,-8.5718,-8.5878,-8.6065,-8.628,-8.6526,-8.68,-8.7104,-8.7436,-8.7795,-8.8178,-8.8582,-8.9005,-8.9443,-8.9893,-9.035,-9.0813,-9.1276,-9.1736,-9.2191,-9.2637,-9.307,-9.3489,-9.389,-9.4272,-9.4632,-9.4969,-9.5279,-9.5563,-9.5819,-9.6045,-9.6241,-9.6405,-9.6537,-9.6637,-9.6704,-9.6737,-9.6741
-4.1668,-4.1556,-4.1229,-4.0693,-3.9956,-3.9027,-3.7919,-3.6642,-3.521,-3.3636,-3.193,-3.0105,-2.8171,-2.614,-2.4021,-2.1824,-1.956,-1.7237,-1.4867,-1.2462,-1.0036,-0.76082,-0.52113,-0.29124,-0.091171,-3.4667e-05,-3.4667e-05,-0.031303,-0.11302,-0.21908,-0.3361,-0.45815,-0.58251,-0.70778,-0.83317,-0.9582,-1.0826,-1.2061,-1.3285,-1.4498,-1.5698,-1.6886,-1.8059,-1.9217,-2.036,-2.1487,-2.2597,-2.369,-2.4766,-2.5822,-2.6859,-2.7876,-2.8872,-2.9845,-3.0796,-3.1722,-3.2622,-3.3496,-3.4341,-3.5157,-3.5941,-3.6693,-3.7409,-3.8089,-3.8729,-3.9329,-3.9887,-4.0399,-4.0864,-4.1281,-4.1646,-4.1959,-4.2217,-4.242,-4.2566,-4.2655,-4.2685,-4.221,-4.225,-4.2265,-4.2256,-4.2226,-4.2175,-4.2105,-4.2019,-4.1917,-4.1803,-4.1677,-4.154,-4.1393,-4.1315,-4.1315,-4.1149,-4.0967,-4.0765,-4.0536,-4.0274,-3.9972,-3.9622,-3.9217,-3.8751,-3.8217,-3.7613,-3.6933,-3.6177,-3.5342,-3.4428,-3.3435,-3.2364,-3.1216,-2.9993,-2.8698,-2.7331,-2.5897,-2.4397,-2.2835,-2.1215,-1.9538,-1.781,-1.6035,-1.4218,-1.2365,-1.0483,-0.85821,-0.66763,-0.47882,-0.29619,-0.1306,-0.014656,-3.4667e-05
-0.57072,-0.57098,-0.56745,-0.56019,-0.54926,-0.53477,-0.51685,-0.49565,-0.47136,-0.44421,-0.41447,-0.38244,-0.34851,-0.31308,-0.27666,-0.23979,-0.20309,-0.16724,-0.13297,-0.10105,-0.072277,-0.047425,-0.027221,-0.012291,-0.0031255,-3.4667e-05,-3.4667e-05,-0.0024393,-0.0096178,-0.021465,-0.037813,-0.058435,-0.083059,-0.11138,-0.14305,-0.17775,-0.21509,-0.25475,-0.29637,-0.33962,-0.38419,-0.42978,-0.47612,-0.52295,-0.57003,-0.61715,-0.6641,-0.7107,-0.75679,-0.80221,-0.84683,-0.89051,-0.93314,-0.97462,-1.0149,-1.0538,-1.0912,-1.1272,-1.1617,-1.1945,-1.2257,-1.2552,-1.2829,-1.3088,-1.3329,-1.3551,-1.3754,-1.3938,-1.4103,-1.4248,-1.4373,-1.4478,-1.4563,-1.4628,-1.4672,-1.4696,-1.47,-1.4341,-1.4354,-1.4331,-1.4273,-1.5036,-1.5885,-1.6769,-1.7658,-1.8522,-1.9337,-2.0083,-2.0744,-2.1305,-2.1546,-2.1546,-2.1942,-2.2221,-2.238,-2.242,-2.2343,-2.2155,-2.1861,-2.1467,-2.0983,-2.0414,-1.9769,-1.9056,-1.828,-1.745,-1.6572,-1.5653,-1.47,-1.3719,-1.2718,-1.1704,-1.0683,-0.96645,-0.86557,-0.76651,-0.67012,-0.57726,-0.4888,-0.40558,-0.3284,-0.25801,-0.19507,-0.14016,-0.093745,-0.056208,-0.027825,-0.0087758,-0.00021136,-3.4667e-05
-0.57072,-0.57098,-0.56745,-0.56019,-0.54926,-0.53477,-0.51685,-0.49565,-0.47136,-0.44421,-0.41447,-0.38244,-0.34851,-0.31308,-0.27666,-0.23979,-0.20309,-0.16724,-0.13297,-0.10105,-0.072277,-0.047425,-0.027221,-0.012291,-0.0031255,0.0057738,0.0057738,0.0016555,-0.0056699,-0.017531,-0.033865,-0.054463,-0.079056,-0.10734,-0.13898,-0.17363,-0.21093,-0.25055,-0.29212,-0.33534,-0.37987,-0.42542,-0.47173,-0.51852,-0.56557,-0.61266,-0.65958,-0.70616,-0.75223,-0.79763,-0.84223,-0.88589,-0.92851,-0.96998,-1.0102,-1.0491,-1.0866,-1.1226,-1.157,-1.1899,-1.2211,-1.2505,-1.2782,-1.3042,-1.3282,-1.3505,-1.3708,-1.3892,-1.4057,-1.4202,-1.4327,-1.4432,-1.4517,-1.4582,-1.4627,-1.4651,-1.4655,-1.2756,-1.3085,-1.3598,-1.4261,-1.4179,-1.4052,-1.3891,-1.3697,-1.347,-1.3213,-1.2925,-1.2609,-1.2265,-1.2084,-1.2084,-1.1702,-1.1297,-1.0871,-1.0425,-0.99626,-0.94853,-0.8996,-0.84973,-0.7992,-0.7483,-0.69735,-0.64665,-0.59652,-0.54725,-0.49915,-0.4525,-0.40758,-0.36463,-0.32386,-0.28546,-0.24955,-0.21625,-0.1856,-0.15764,-0.13233,-0.10964,-0.089467,-0.071715,-0.056262,-0.042975,-0.031718,-0.022359,-0.014773,-0.0088485,-0.004492,-0.0016297,0.0011859,0.0057738
1.5061,1.5069,1.5133,1.5249,1.5418,1.5634,1.5895,1.6194,1.6523,1.6873,1.7229,1.7572,1.7878,1.8112,1.8232,1.8185,1.7912,1.7358,1.6485,1.5284,1.3783,1.2035,1.0114,0.81255,0.62996,0.53865,0.53865,0.57249,0.65692,0.76723,0.89006,1.0195,1.1525,1.2878,1.4242,1.5611,1.6978,1.8338,1.9685,2.1012,2.2311,2.3573,2.4786,2.5936,2.7001,2.7933,2.847,2.8157,2.7594,2.7008,2.6431,2.5869,2.5327,2.4807,2.4309,2.3835,2.3386,2.2961,2.2563,2.219,2.1843,2.1522,2.1228,2.0961,2.0719,2.0504,2.0314,2.0149,2.0007,1.9889,1.9792,1.9714,1.9655,1.9612,1.9583,1.9567,1.9562,2.0424,2.0553,2.0771,2.1027,2.1294,2.1566,2.1849,2.2149,2.2471,2.2819,2.3192,2.3592,2.4016,2.4237,2.4237,2.4693,2.5167,2.5653,2.6146,2.6639,2.7124,2.7591,2.8029,2.8425,2.8766,2.9037,2.9223,2.9312,2.9294,2.9162,2.8915,2.8556,2.8092,2.7531,2.6883,2.6155,2.5353,2.4481,2.3541,2.253,2.1448,2.0288,1.9047,1.772,1.6307,1.4809,1.3233,1.1592,0.99096,0.8234,0.66759,0.55606,0.53865
4.4549,4.4547,4.459,4.4676,4.4798,4.4949,4.5118,4.529,4.545,4.5576,4.5646,4.5637,4.5527,4.5302,4.4958,4.4503,4.3543,4.2135,4.1097,4.0419,4.0055,3.9931,3.996,4.0056,4.0073,4.0007,4.0007,3.9978,3.9845,3.9602,3.9266,3.8849,3.8361,3.7816,3.7222,3.659,3.5929,3.5247,3.455,3.3844,3.3135,3.2429,3.1729,3.1041,3.0377,2.977,2.9467,2.9909,3.048,3.0942,3.126,3.1426,3.1448,3.1339,3.1116,3.0801,3.0412,2.9967,2.9483,2.8974,2.8451,2.7923,2.74,2.6887,2.639,2.5915,2.5465,2.5045,2.4658,2.4307,2.3995,2.3726,2.3502,2.3326,2.3201,2.3129,2.3111,2.4111,2.4431,2.5069,2.6047,2.7355,2.8959,3.082,3.2899,3.5163,3.7583,4.0135,4.2795,4.5534,4.6922,4.6922,4.9699,5.2389,5.4764,5.6328,5.6577,5.5816,5.4633,5.3318,5.1979,5.066,4.9381,4.8155,4.6986,4.5881,4.4843,4.3874,4.2977,4.2154,4.1407,4.0739,4.0152,3.9649,3.923,3.8898,3.8653,3.8496,3.8424,3.8434,3.8521,3.8674,3.8881,3.9126,3.9386,3.9638,3.9854,3.9999,4.0013,4.0007
4.4549,4.4547,4.459,4.4676,4.4798,4.4949,4.5118,4.529,4.545,4.5576,4.5646,4.5637,4.5527,4.5302,4.4958,4.4503,4.3959,4.3355,4.2726,4.2104,4.1522,4.1008,4.0583,4.0268,4.0073,4.0007,4.0007,4.0049,4.0174,4.0382,4.067,4.1036,4.1478,4.1992,4.2576,4.3224,4.3934,4.4702,4.5524,4.6397,4.7318,4.8283,4.929,5.0336,5.1418,5.2534,5.3682,5.486,5.6066,5.6537,5.6723,5.7105,5.7676,5.8423,5.9328,6.0372,6.1536,6.2802,6.4154,6.558,6.7068,6.861,7.0196,7.1822,7.3481,7.517,7.6885,7.8622,8.0379,8.2154,8.3943,8.5744,8.7553,8.9363,9.1156,9.2881,9.4257,9.5301,9.3291,9.1043,8.8737,8.6427,8.4134,8.187,7.9644,7.7461,7.5325,7.3242,7.1217,6.9256,6.8303,6.8303,6.646,6.4722,6.3128,6.1721,6.0474,5.9284,5.8119,5.7004,5.5966,5.5027,5.4204,5.3508,5.2947,5.2524,5.1795,5.0792,4.9833,4.8917,4.8045,4.7216,4.643,4.5687,4.4989,4.4334,4.3724,4.3159,4.2639,4.2165,4.1737,4.1355,4.1021,4.0734,4.0494,4.0302,4.0158,4.0061,4.0016,4.0007
7.4477,7.4418,7.4315,7.403,7.325,7.1587,6.9143,6.6331,6.3403,6.0472,5.7595,5.481,5.2149,4.9648,4.7348,4.5296,4.3959,4.3355,4.2726,4.2104,4.1522,4.1008,4.0583,4.0268,4.0146,4.0182,4.0182,4.0202,4.0306,4.0506,4.0791,4.1155,4.1596,4.2109,4.2692,4.3339,4.4049,4.4816,4.5638,4.6511,4.7432,4.8397,4.9404,5.0449,5.1531,5.2647,5.3795,5.4973,5.6176,5.7299,5.8556,5.9838,6.1141,6.2466,6.3811,6.5176,6.6559,6.796,6.9379,7.0814,7.2266,7.3734,7.5217,7.6716,7.8229,7.9758,8.1301,8.2859,8.4431,8.6016,8.7616,8.9229,9.0854,9.2491,9.4133,9.577,9.7088,9.6749,9.4381,9.2027,8.9708,8.7431,8.5199,8.3015,8.0882,7.8802,7.6781,7.4823,7.2937,7.1136,7.0274,7.0274,6.8651,6.7229,6.6196,6.6004,6.4468,6.2968,6.1523,6.0131,5.8792,5.7504,5.6266,5.5078,5.3937,5.2843,5.2233,5.2061,5.1986,5.1979,5.2,5.2005,5.1941,5.1757,5.1404,5.0849,5.0086,4.9137,4.805,4.6886,4.5706,4.4565,4.3505,4.2559,4.175,4.1092,4.0598,4.0281,4.0183,4.0182
9.156,8.8815,8.5688,8.2769,8.0463,7.9185,7.8844,7.8777,7.6706,7.4831,7.318,7.178,7.0654,6.9815,6.9268,6.8999,6.8982,6.9181,6.9549,7.0036,7.0589,7.1152,7.1517,7.0397,6.9699,6.9462,6.9462,6.9541,6.9776,7.0157,7.0641,7.0532,6.9815,6.8976,6.8057,6.7075,6.6051,6.5001,6.3941,6.2888,6.1857,6.0866,5.9929,5.9067,5.8297,5.764,5.7116,5.6746,5.6551,5.7413,5.867,5.9951,6.1255,6.258,6.3925,6.529,6.6673,6.8074,6.9493,7.0929,7.2381,7.3849,7.5333,7.6831,7.8346,7.9874,8.1418,8.2976,8.4549,8.6135,8.7735,8.9349,9.0975,9.2613,9.4256,9.5884,9.7303,9.8094,9.6512,9.4303,9.207,8.9859,8.7681,8.5543,8.3448,8.1398,7.9395,7.7441,7.5538,7.3687,7.2782,7.2782,7.101,6.9293,6.763,6.6021,6.7185,6.954,7.0452,6.9267,6.816,6.7137,6.6202,6.536,6.4616,6.3974,6.3438,6.3011,6.2694,6.2491,6.2402,6.2427,6.2564,6.2812,6.3166,6.3622,6.4174,6.4813,6.5529,6.631,6.714,6.8001,6.8869,6.9718,7.0514,7.1221,7.043,6.9816,6.9502,6.9462
9.4564,9.3063,9.0854,8.8387,8.5867,8.3392,8.1016,7.8777,7.6706,7.4831,7.318,7.178,7.0654,6.9815,6.9268,6.8999,6.8982,6.9181,6.9549,7.0036,7.0589,7.1152,7.1669,7.2087,7.236,7.2454,7.2454,7.2377,7.2149,7.1779,7.1314,7.1451,7.2212,7.3114,7.3324,7.3554,7.3812,7.4097,7.4408,7.4746,7.5111,7.5503,7.5921,7.6366,7.6837,7.7335,7.7858,7.8408,7.8983,7.9583,8.0209,8.086,8.1535,8.2234,8.2958,8.3704,8.4473,8.5264,8.6076,8.6907,8.7758,8.8625,8.9508,9.0404,9.1309,9.2222,9.3136,9.4046,9.4945,9.5822,9.6666,9.7458,9.8178,9.8792,9.9249,9.8834,9.7925,9.9135,9.7971,9.7023,9.5836,9.4459,9.295,9.1354,8.9704,8.8026,8.6337,8.4652,8.2983,8.1339,8.0528,8.0528,7.8934,7.7383,7.588,7.443,7.3039,7.1711,7.2514,7.5797,7.9252,8.281,8.6417,9.0001,9.3377,9.5576,9.4335,9.1758,8.8992,8.6239,8.3587,8.1098,7.8829,7.6831,7.5149,7.3814,7.2828,7.2166,7.1777,7.1601,7.1576,7.1648,7.1773,7.1914,7.2002,7.1308,7.18,7.2212,7.2427,7.2454
9.4564,9.3063,9.0854,8.8387,8.5867,8.3392,8.1016,7.9036,7.9509,8.015,8.0898,8.1702,8.2502,8.3198,8.3611,8.3467,8.2533,8.0898,7.8888,7.6792,7.4792,7.3005,7.1669,7.2087,7.236,7.2454,7.2454,7.2468,7.2509,7.2577,7.2672,7.2794,7.2944,7.312,7.4125,7.5232,7.6424,7.7694,7.9035,8.044,8.1905,8.3423,8.4993,8.6609,8.8268,8.9968,9.1706,9.3479,9.5285,9.7121,9.8983,10.087,10.278,10.47,10.663,10.856,11.049,11.239,11.424,11.601,11.761,11.889,11.954,11.924,11.814,11.664,11.496,11.321,11.141,10.958,10.775,10.592,10.409,10.228,10.05,9.9428,9.9065,10.129,10.322,10.539,10.764,10.991,11.219,11.445,11.668,11.886,12.091,12.27,12.382,12.386,12.352,12.352,12.239,12.094,11.935,11.768,11.6,11.43,11.26,11.088,10.913,10.731,10.536,10.325,10.106,9.9635,10.089,10.191,10.144,10.037,9.8998,9.7341,9.5485,9.3506,9.1451,8.9352,8.7234,8.512,8.3034,8.1,7.9043,7.7189,7.5466,7.3909,7.2593,7.2264,7.2347,7.2414,7.245,7.2454
9.8016,10.085,10.435,10.804,11.181,11.555,11.898,12.073,11.872,11.51,11.125,10.749,10.394,10.073,9.8057,9.6213,9.544,9.5663,9.6569,9.7883,9.9434,10.111,10.279,10.434,10.55,10.579,10.579,10.576,10.564,10.545,10.524,10.505,10.489,10.479,10.476,10.48,10.491,10.51,10.535,10.568,10.607,10.653,10.705,10.763,10.827,10.897,10.972,11.053,11.14,11.233,11.331,11.435,11.545,11.661,11.783,11.912,12.047,12.189,12.338,12.494,12.463,12.377,12.261,12.126,11.976,11.818,11.655,11.488,11.32,11.15,10.982,10.813,10.647,10.483,10.326,10.186,10.07,10.361,10.58,10.807,11.037,11.267,11.497,11.723,11.944,12.154,12.349,12.522,12.68,12.844,12.924,12.924,13.036,12.979,12.814,12.622,12.422,12.218,12.011,11.802,11.591,11.378,11.17,10.972,10.793,10.637,10.509,10.421,10.341,10.231,10.12,10.028,9.9553,9.8993,9.8579,9.8308,9.818,9.82,9.8372,9.8699,9.9183,9.9818,10.06,10.15,10.249,10.353,10.452,10.534,10.577,10.579
10.748,10.908,11.16,11.461,11.79,12.137,12.497,12.864,13.056,13.423,13.707,13.544,13.256,12.945,12.636,12.337,12.05,11.78,11.529,11.299,11.094,10.918,10.774,10.667,10.601,10.579,10.579,10.581,10.588,10.6,10.616,10.636,10.661,10.691,10.725,10.763,10.807,10.854,10.906,10.963,11.024,11.09,11.159,11.233,11.312,11.394,11.48,11.57,11.663,11.759,11.858,11.958,12.059,12.16,12.257,12.347,12.426,12.486,12.517,12.511,12.471,12.388,12.288,12.185,12.067,11.926,11.77,11.604,11.434,11.261,11.088,10.914,10.741,10.57,10.399,10.232,10.096,10.46,10.664,10.882,11.107,11.334,11.563,11.792,12.02,12.245,12.467,12.685,12.898,13.107,13.209,13.209,13.388,13.453,13.608,13.775,13.866,13.629,13.288,12.938,12.599,12.283,11.994,11.736,11.512,11.331,11.219,11.249,11.458,11.766,12.062,12.149,12.023,11.851,11.681,11.521,11.375,11.244,11.126,11.022,10.931,10.851,10.783,10.725,10.678,10.641,10.614,10.596,10.584,10.579
10.748,10.908,11.16,11.461,11.79,12.137,12.497,12.864,13.227,13.555,13.707,13.544,13.256,12.945,12.636,12.337,12.05,11.78,11.529,11.299,11.094,10.918,10.774,10.667,10.601,10.595,10.595,10.596,10.601,10.611,10.627,10.647,10.672,10.702,10.736,10.774,10.818,10.865,10.917,10.974,11.035,11.101,11.17,11.244,11.323,11.405,11.491,11.581,11.674,11.77,11.869,11.97,12.071,12.171,12.268,12.359,12.438,12.497,12.528,12.52,12.659,12.825,12.916,12.925,13.001,12.996,12.847,12.704,12.567,12.438,12.317,12.206,12.107,12.022,11.954,11.906,11.879,12.039,12.086,12.166,12.273,12.4,12.542,12.694,12.854,13.019,13.188,13.36,13.427,13.43,13.428,13.428,13.409,13.604,13.794,13.979,14.051,14.168,14.327,14.478,14.605,14.681,14.66,14.511,14.273,13.996,13.709,13.426,13.158,12.92,12.762,12.857,13.199,13.617,13.47,13.162,12.862,12.574,12.296,12.031,11.78,11.545,11.328,11.132,10.96,10.815,10.702,10.624,10.592,10.595
15.933,15.434,14.928,14.431,13.95,13.493,13.089,12.874,13.227,13.555,13.837,14.266,14.694,15.028,14.898,14.563,14.212,13.867,13.532,13.211,12.907,12.622,12.365,12.148,11.995,11.938,11.938,11.957,12.014,12.105,12.225,12.369,12.533,12.715,12.912,13.122,13.343,13.575,13.815,14.064,14.32,14.583,14.852,15.127,15.405,15.683,15.917,15.813,15.594,15.371,15.148,14.928,14.71,14.496,14.286,14.08,13.88,13.686,13.5,13.325,13.166,13.04,13.047,13.222,13.149,13.129,13.285,13.455,13.634,13.818,14.004,14.192,14.378,14.558,14.726,14.868,14.961,15.004,14.94,14.832,14.686,14.514,14.327,14.134,13.944,13.763,13.604,13.483,13.534,13.709,13.732,13.732,13.769,13.889,14.014,14.084,14.161,14.339,14.515,14.688,14.858,15.027,15.192,15.351,15.499,15.621,15.675,15.594,15.373,15.079,14.76,14.434,14.107,13.785,14.063,14.522,14.786,14.474,14.168,13.869,13.58,13.301,13.035,12.783,12.549,12.338,12.158,12.023,11.948,11.938
16.606,17.111,17.361,16.923,16.493,16.074,15.667,15.277,14.912,14.606,14.496,14.723,15.098,15.517,15.777,16.219,16.698,17.192,17.698,18.212,18.736,19.269,19.809,20.356,20.892,21.034,21.034,20.897,20.652,20.39,20.125,19.855,19.587,19.32,19.056,18.794,18.534,18.276,18.022,17.769,17.519,17.272,17.027,16.786,16.548,16.317,16.124,15.929,15.709,15.493,15.282,15.075,14.875,14.683,14.501,14.331,14.179,14.051,13.951,13.873,13.769,13.623,13.465,13.306,13.42,13.627,13.843,14.066,14.295,14.53,14.769,15.012,15.257,15.501,15.733,15.912,15.962,16.008,15.898,15.768,15.622,15.445,15.242,15.025,14.802,14.578,14.356,14.14,13.938,13.775,13.797,13.797,13.973,14.15,14.327,14.503,14.679,14.794,14.925,15.075,15.228,15.377,15.507,15.617,15.738,15.879,16.034,16.194,16.347,16.47,16.492,16.336,16.065,15.754,15.433,15.11,14.999,15.476,15.965,16.461,16.964,17.473,17.99,18.512,19.04,19.572,20.108,20.639,20.991,21.034
